Ticker,Metric,Filed_Date,Period_End,Value,Form
REX,Cash,2016-06-03,2015-04-30,141886000.0,10-Q
REX,Cash,2015-08-31,2015-07-31,138107000.0,10-Q
REX,Cash,2015-12-03,2015-10-31,136626000.0,10-Q
REX,Cash,2016-03-25,2016-01-31,135765000.0,10-K
REX,Cash,2016-06-03,2016-01-31,135765000.0,10-Q
REX,Cash,2016-06-03,2016-04-30,122450000.0,10-Q
SLB,Revenue,2013-01-31,2010-12-31,26672000000.0,10-K
SLB,Revenue,2013-01-31,2011-12-31,36959000000.0,10-K
SLB,Revenue,2014-01-31,2011-12-31,36579000000.0,10-K
SLB,Revenue,2013-04-24,2012-03-31,9918000000.0,10-Q
SLB,Revenue,2013-07-24,2012-06-30,20150000000.0,10-Q
SLB,Revenue,2013-07-24,2012-06-30,10341000000.0,10-Q
SLB,Revenue,2013-10-23,2012-09-30,30648000000.0,10-Q
SLB,Revenue,2013-10-23,2012-09-30,10498000000.0,10-Q
SLB,Revenue,2013-01-31,2012-12-31,42149000000.0,10-K
SLB,Revenue,2014-01-31,2012-12-31,41731000000.0,10-K
SLB,Revenue,2015-01-29,2012-12-31,41731000000.0,10-K
SLB,Revenue,2013-04-24,2013-03-31,10668000000.0,10-Q
SLB,Revenue,2014-04-23,2013-03-31,10570000000.0,10-Q
SLB,Revenue,2013-07-24,2013-06-30,21752000000.0,10-Q
SLB,Revenue,2014-07-23,2013-06-30,21752000000.0,10-Q
SLB,Revenue,2013-07-24,2013-06-30,11182000000.0,10-Q
SLB,Revenue,2014-07-23,2013-06-30,11182000000.0,10-Q
SLB,Revenue,2013-10-23,2013-09-30,33360000000.0,10-Q
SLB,Revenue,2014-10-22,2013-09-30,33360000000.0,10-Q
SLB,Revenue,2013-10-23,2013-09-30,11608000000.0,10-Q
SLB,Revenue,2014-10-22,2013-09-30,11608000000.0,10-Q
SLB,Revenue,2014-01-31,2013-12-31,45266000000.0,10-K
SLB,Revenue,2015-01-29,2013-12-31,45266000000.0,10-K
SLB,Revenue,2016-01-27,2013-12-31,45266000000.0,10-K
SLB,Revenue,2014-04-23,2014-03-31,11239000000.0,10-Q
SLB,Revenue,2015-04-22,2014-03-31,11239000000.0,10-Q
SLB,Revenue,2014-07-23,2014-06-30,23294000000.0,10-Q
SLB,Revenue,2015-07-22,2014-06-30,23294000000.0,10-Q
SLB,Revenue,2014-07-23,2014-06-30,12054000000.0,10-Q
SLB,Revenue,2015-07-22,2014-06-30,12054000000.0,10-Q
SLB,Revenue,2014-10-22,2014-09-30,35939000000.0,10-Q
SLB,Revenue,2015-10-21,2014-09-30,35939000000.0,10-Q
SLB,Revenue,2014-10-22,2014-09-30,12646000000.0,10-Q
SLB,Revenue,2015-10-21,2014-09-30,12646000000.0,10-Q
SLB,Revenue,2015-01-29,2014-12-31,48580000000.0,10-K
SLB,Revenue,2016-01-27,2014-12-31,48580000000.0,10-K
SLB,Revenue,2015-04-22,2015-03-31,10248000000.0,10-Q
SLB,Revenue,2016-04-27,2015-03-31,10248000000.0,10-Q
SLB,Revenue,2015-07-22,2015-06-30,19258000000.0,10-Q
SLB,Revenue,2015-07-22,2015-06-30,9010000000.0,10-Q
SLB,Revenue,2015-10-21,2015-09-30,27731000000.0,10-Q
SLB,Revenue,2015-10-21,2015-09-30,8472000000.0,10-Q
SLB,Revenue,2016-01-27,2015-12-31,35475000000.0,10-K
SLB,Revenue,2016-04-27,2016-03-31,6520000000.0,10-Q
SLB,NetIncome,2013-01-31,2010-12-31,4267000000.0,10-K
SLB,NetIncome,2013-01-31,2011-12-31,4997000000.0,10-K
SLB,NetIncome,2014-01-31,2011-12-31,4997000000.0,10-K
SLB,NetIncome,2013-04-24,2012-03-31,1301000000.0,10-Q
SLB,NetIncome,2013-07-24,2012-06-30,2703000000.0,10-Q
SLB,NetIncome,2013-07-24,2012-06-30,1403000000.0,10-Q
SLB,NetIncome,2013-10-23,2012-09-30,4127000000.0,10-Q
SLB,NetIncome,2013-10-23,2012-09-30,1424000000.0,10-Q
SLB,NetIncome,2013-01-31,2012-12-31,5490000000.0,10-K
SLB,NetIncome,2014-01-31,2012-12-31,5490000000.0,10-K
SLB,NetIncome,2015-01-29,2012-12-31,5490000000.0,10-K
SLB,NetIncome,2013-04-24,2013-03-31,1259000000.0,10-Q
SLB,NetIncome,2014-04-23,2013-03-31,1259000000.0,10-Q
SLB,NetIncome,2013-07-24,2013-06-30,3354000000.0,10-Q
SLB,NetIncome,2014-07-23,2013-06-30,3354000000.0,10-Q
SLB,NetIncome,2013-07-24,2013-06-30,2095000000.0,10-Q
SLB,NetIncome,2014-07-23,2013-06-30,2095000000.0,10-Q
SLB,NetIncome,2013-10-23,2013-09-30,5068000000.0,10-Q
SLB,NetIncome,2014-10-22,2013-09-30,5068000000.0,10-Q
SLB,NetIncome,2013-10-23,2013-09-30,1715000000.0,10-Q
SLB,NetIncome,2014-10-22,2013-09-30,1715000000.0,10-Q
SLB,NetIncome,2014-01-31,2013-12-31,6732000000.0,10-K
SLB,NetIncome,2015-01-29,2013-12-31,6732000000.0,10-K
SLB,NetIncome,2016-01-27,2013-12-31,6732000000.0,10-K
SLB,NetIncome,2014-04-23,2014-03-31,1592000000.0,10-Q
SLB,NetIncome,2015-04-22,2014-03-31,1592000000.0,10-Q
SLB,NetIncome,2014-07-23,2014-06-30,3187000000.0,10-Q
SLB,NetIncome,2015-07-22,2014-06-30,3187000000.0,10-Q
SLB,NetIncome,2014-07-23,2014-06-30,1595000000.0,10-Q
SLB,NetIncome,2015-07-22,2014-06-30,1595000000.0,10-Q
SLB,NetIncome,2014-10-22,2014-09-30,5136000000.0,10-Q
SLB,NetIncome,2015-10-21,2014-09-30,5136000000.0,10-Q
SLB,NetIncome,2014-10-22,2014-09-30,1949000000.0,10-Q
SLB,NetIncome,2015-10-21,2014-09-30,1949000000.0,10-Q
SLB,NetIncome,2015-01-29,2014-12-31,5438000000.0,10-K
SLB,NetIncome,2016-01-27,2014-12-31,5438000000.0,10-K
SLB,NetIncome,2015-04-22,2015-03-31,975000000.0,10-Q
SLB,NetIncome,2016-04-27,2015-03-31,975000000.0,10-Q
SLB,NetIncome,2015-07-22,2015-06-30,2099000000.0,10-Q
SLB,NetIncome,2015-07-22,2015-06-30,1124000000.0,10-Q
SLB,NetIncome,2015-10-21,2015-09-30,3088000000.0,10-Q
SLB,NetIncome,2015-10-21,2015-09-30,989000000.0,10-Q
SLB,NetIncome,2016-01-27,2015-12-31,2072000000.0,10-K
SLB,NetIncome,2016-04-27,2016-03-31,501000000.0,10-Q
SLB,TotalAssets,2013-01-31,2011-12-31,55201000000.0,10-K
SLB,TotalAssets,2013-01-31,2012-12-31,61547000000.0,10-K
SLB,TotalAssets,2013-04-24,2012-12-31,61547000000.0,10-Q
SLB,TotalAssets,2013-07-24,2012-12-31,61547000000.0,10-Q
SLB,TotalAssets,2013-10-23,2012-12-31,61547000000.0,10-Q
SLB,TotalAssets,2014-01-31,2012-12-31,61547000000.0,10-K
SLB,TotalAssets,2015-01-29,2012-12-31,61547000000.0,10-K
SLB,TotalAssets,2013-04-24,2013-03-31,61428000000.0,10-Q
SLB,TotalAssets,2013-07-24,2013-06-30,63251000000.0,10-Q
SLB,TotalAssets,2013-10-23,2013-09-30,65123000000.0,10-Q
SLB,TotalAssets,2014-01-31,2013-12-31,67100000000.0,10-K
SLB,TotalAssets,2014-04-23,2013-12-31,67100000000.0,10-Q
SLB,TotalAssets,2014-07-23,2013-12-31,67100000000.0,10-Q
SLB,TotalAssets,2014-10-22,2013-12-31,67100000000.0,10-Q
SLB,TotalAssets,2015-01-29,2013-12-31,67100000000.0,10-K
SLB,TotalAssets,2016-01-27,2013-12-31,67100000000.0,10-K
SLB,TotalAssets,2014-04-23,2014-03-31,66717000000.0,10-Q
SLB,TotalAssets,2014-07-23,2014-06-30,68086000000.0,10-Q
SLB,TotalAssets,2014-10-22,2014-09-30,68320000000.0,10-Q
SLB,TotalAssets,2015-01-29,2014-12-31,66904000000.0,10-K
SLB,TotalAssets,2015-04-22,2014-12-31,66904000000.0,10-Q
SLB,TotalAssets,2015-07-22,2014-12-31,66904000000.0,10-Q
SLB,TotalAssets,2015-10-21,2014-12-31,66904000000.0,10-Q
SLB,TotalAssets,2016-01-27,2014-12-31,66904000000.0,10-K
SLB,TotalAssets,2015-04-22,2015-03-31,65411000000.0,10-Q
SLB,TotalAssets,2015-07-22,2015-06-30,64753000000.0,10-Q
SLB,TotalAssets,2015-10-21,2015-09-30,63342000000.0,10-Q
SLB,TotalAssets,2016-01-27,2015-12-31,68005000000.0,10-K
SLB,TotalAssets,2016-04-27,2015-12-31,68005000000.0,10-Q
SLB,TotalAssets,2016-04-27,2016-03-31,69141000000.0,10-Q
SLB,TotalLiabilities,2013-01-31,2011-12-31,23809000000.0,10-K
SLB,TotalLiabilities,2013-01-31,2012-12-31,26689000000.0,10-K
SLB,TotalLiabilities,2013-04-24,2012-12-31,26689000000.0,10-Q
SLB,TotalLiabilities,2013-07-24,2012-12-31,26689000000.0,10-Q
SLB,TotalLiabilities,2013-10-23,2012-12-31,26689000000.0,10-Q
SLB,TotalLiabilities,2014-01-31,2012-12-31,26689000000.0,10-K
SLB,TotalLiabilities,2013-04-24,2013-03-31,25647000000.0,10-Q
SLB,TotalLiabilities,2013-07-24,2013-06-30,26203000000.0,10-Q
SLB,TotalLiabilities,2013-10-23,2013-09-30,27092000000.0,10-Q
SLB,TotalLiabilities,2014-01-31,2013-12-31,27465000000.0,10-K
SLB,TotalLiabilities,2014-04-23,2013-12-31,27465000000.0,10-Q
SLB,TotalLiabilities,2014-07-23,2013-12-31,27465000000.0,10-Q
SLB,TotalLiabilities,2014-10-22,2013-12-31,27465000000.0,10-Q
SLB,TotalLiabilities,2015-01-29,2013-12-31,27465000000.0,10-K
SLB,TotalLiabilities,2014-04-23,2014-03-31,26537000000.0,10-Q
SLB,TotalLiabilities,2014-07-23,2014-06-30,27384000000.0,10-Q
SLB,TotalLiabilities,2014-10-22,2014-09-30,27633000000.0,10-Q
SLB,TotalLiabilities,2015-01-29,2014-12-31,28855000000.0,10-K
SLB,TotalLiabilities,2015-04-22,2014-12-31,28855000000.0,10-Q
SLB,TotalLiabilities,2015-07-22,2014-12-31,28855000000.0,10-Q
SLB,TotalLiabilities,2015-10-21,2014-12-31,28855000000.0,10-Q
SLB,TotalLiabilities,2016-01-27,2014-12-31,28855000000.0,10-K
SLB,TotalLiabilities,2015-04-22,2015-03-31,27545000000.0,10-Q
SLB,TotalLiabilities,2015-07-22,2015-06-30,26568000000.0,10-Q
SLB,TotalLiabilities,2015-10-21,2015-09-30,25163000000.0,10-Q
SLB,TotalLiabilities,2016-01-27,2015-12-31,32100000000.0,10-K
SLB,TotalLiabilities,2016-04-27,2015-12-31,32100000000.0,10-Q
SLB,TotalLiabilities,2016-04-27,2016-03-31,33479000000.0,10-Q
SLB,StockholdersEquity,2013-01-31,2011-12-31,31263000000.0,10-K
SLB,StockholdersEquity,2013-01-31,2012-12-31,34751000000.0,10-K
SLB,StockholdersEquity,2013-04-24,2012-12-31,34751000000.0,10-Q
SLB,StockholdersEquity,2013-07-24,2012-12-31,34751000000.0,10-Q
SLB,StockholdersEquity,2013-10-23,2012-12-31,34751000000.0,10-Q
SLB,StockholdersEquity,2014-01-31,2012-12-31,34751000000.0,10-K
SLB,StockholdersEquity,2013-04-24,2013-03-31,35660000000.0,10-Q
SLB,StockholdersEquity,2013-07-24,2013-06-30,36909000000.0,10-Q
SLB,StockholdersEquity,2013-10-23,2013-09-30,37885000000.0,10-Q
SLB,StockholdersEquity,2014-01-31,2013-12-31,39469000000.0,10-K
SLB,StockholdersEquity,2014-04-23,2013-12-31,39469000000.0,10-Q
SLB,StockholdersEquity,2014-07-23,2013-12-31,39469000000.0,10-Q
SLB,StockholdersEquity,2014-10-22,2013-12-31,39469000000.0,10-Q
SLB,StockholdersEquity,2015-01-29,2013-12-31,39469000000.0,10-K
SLB,StockholdersEquity,2014-04-23,2014-03-31,40004000000.0,10-Q
SLB,StockholdersEquity,2014-07-23,2014-06-30,40536000000.0,10-Q
SLB,StockholdersEquity,2014-10-22,2014-09-30,40505000000.0,10-Q
SLB,StockholdersEquity,2015-01-29,2014-12-31,37850000000.0,10-K
SLB,StockholdersEquity,2015-04-22,2014-12-31,37850000000.0,10-Q
SLB,StockholdersEquity,2015-07-22,2014-12-31,37850000000.0,10-Q
SLB,StockholdersEquity,2015-10-21,2014-12-31,37850000000.0,10-Q
SLB,StockholdersEquity,2016-01-27,2014-12-31,37850000000.0,10-K
SLB,StockholdersEquity,2015-04-22,2015-03-31,37656000000.0,10-Q
SLB,StockholdersEquity,2015-07-22,2015-06-30,37965000000.0,10-Q
SLB,StockholdersEquity,2015-10-21,2015-09-30,37941000000.0,10-Q
SLB,StockholdersEquity,2016-01-27,2015-12-31,35633000000.0,10-K
SLB,StockholdersEquity,2016-04-27,2015-12-31,35633000000.0,10-Q
SLB,StockholdersEquity,2016-04-27,2016-03-31,35359000000.0,10-Q
SLB,OperatingIncome,2016-01-27,2013-12-31,9344000000.0,10-K
SLB,OperatingIncome,2016-01-27,2014-12-31,10576000000.0,10-K
SLB,OperatingIncome,2016-04-27,2015-03-31,1993000000.0,10-Q
SLB,OperatingIncome,2016-01-27,2015-12-31,6510000000.0,10-K
SLB,OperatingIncome,2016-04-27,2016-03-31,901000000.0,10-Q
SLB,EPS,2013-01-31,2010-12-31,3.41,10-K
SLB,EPS,2013-01-31,2011-12-31,3.7,10-K
SLB,EPS,2014-01-31,2011-12-31,3.7,10-K
SLB,EPS,2013-04-24,2012-03-31,0.98,10-Q
SLB,EPS,2013-07-24,2012-06-30,2.03,10-Q
SLB,EPS,2013-07-24,2012-06-30,1.05,10-Q
SLB,EPS,2013-10-23,2012-09-30,3.1,10-Q
SLB,EPS,2013-10-23,2012-09-30,1.07,10-Q
SLB,EPS,2013-01-31,2012-12-31,4.13,10-K
SLB,EPS,2014-01-31,2012-12-31,4.13,10-K
SLB,EPS,2015-01-29,2012-12-31,4.13,10-K
SLB,EPS,2013-04-24,2013-03-31,0.95,10-Q
SLB,EPS,2014-04-23,2013-03-31,0.95,10-Q
SLB,EPS,2013-07-24,2013-06-30,2.52,10-Q
SLB,EPS,2014-07-23,2013-06-30,2.52,10-Q
SLB,EPS,2013-07-24,2013-06-30,1.58,10-Q
SLB,EPS,2014-07-23,2013-06-30,1.58,10-Q
SLB,EPS,2013-10-23,2013-09-30,3.82,10-Q
SLB,EPS,2014-10-22,2013-09-30,3.82,10-Q
SLB,EPS,2013-10-23,2013-09-30,1.3,10-Q
SLB,EPS,2014-10-22,2013-09-30,1.3,10-Q
SLB,EPS,2014-01-31,2013-12-31,5.09,10-K
SLB,EPS,2015-01-29,2013-12-31,5.09,10-K
SLB,EPS,2016-01-27,2013-12-31,5.09,10-K
SLB,EPS,2014-04-23,2014-03-31,1.22,10-Q
SLB,EPS,2015-04-22,2014-03-31,1.22,10-Q
SLB,EPS,2014-07-23,2014-06-30,2.45,10-Q
SLB,EPS,2015-07-22,2014-06-30,2.45,10-Q
SLB,EPS,2014-07-23,2014-06-30,1.23,10-Q
SLB,EPS,2015-07-22,2014-06-30,1.23,10-Q
SLB,EPS,2014-10-22,2014-09-30,3.95,10-Q
SLB,EPS,2015-10-21,2014-09-30,3.95,10-Q
SLB,EPS,2014-10-22,2014-09-30,1.51,10-Q
SLB,EPS,2015-10-21,2014-09-30,1.51,10-Q
SLB,EPS,2015-01-29,2014-12-31,4.2,10-K
SLB,EPS,2016-01-27,2014-12-31,4.2,10-K
SLB,EPS,2015-04-22,2015-03-31,0.76,10-Q
SLB,EPS,2016-04-27,2015-03-31,0.76,10-Q
SLB,EPS,2015-07-22,2015-06-30,1.65,10-Q
SLB,EPS,2015-07-22,2015-06-30,0.89,10-Q
SLB,EPS,2015-10-21,2015-09-30,2.43,10-Q
SLB,EPS,2015-10-21,2015-09-30,0.78,10-Q
SLB,EPS,2016-01-27,2015-12-31,1.63,10-K
SLB,EPS,2016-04-27,2016-03-31,0.4,10-Q
SLB,Cash,2013-01-31,2009-12-31,617000000.0,10-K
SLB,Cash,2013-01-31,2010-12-31,1764000000.0,10-K
SLB,Cash,2014-01-31,2010-12-31,1764000000.0,10-K
SLB,Cash,2013-01-31,2011-12-31,1705000000.0,10-K
SLB,Cash,2013-04-24,2011-12-31,1705000000.0,10-Q
SLB,Cash,2013-07-24,2011-12-31,1705000000.0,10-Q
SLB,Cash,2013-10-23,2011-12-31,1705000000.0,10-Q
SLB,Cash,2014-01-31,2011-12-31,1705000000.0,10-K
SLB,Cash,2015-01-29,2011-12-31,1705000000.0,10-K
SLB,Cash,2013-04-24,2012-03-31,1346000000.0,10-Q
SLB,Cash,2013-07-24,2012-06-30,1521000000.0,10-Q
SLB,Cash,2013-10-23,2012-09-30,1852000000.0,10-Q
SLB,Cash,2013-01-31,2012-12-31,1905000000.0,10-K
SLB,Cash,2013-04-24,2012-12-31,1905000000.0,10-Q
SLB,Cash,2013-07-24,2012-12-31,1905000000.0,10-Q
SLB,Cash,2013-10-23,2012-12-31,1905000000.0,10-Q
SLB,Cash,2014-01-31,2012-12-31,1905000000.0,10-K
SLB,Cash,2014-04-23,2012-12-31,1905000000.0,10-Q
SLB,Cash,2014-07-23,2012-12-31,1905000000.0,10-Q
SLB,Cash,2014-10-22,2012-12-31,1905000000.0,10-Q
SLB,Cash,2015-01-29,2012-12-31,1905000000.0,10-K
SLB,Cash,2013-04-24,2013-03-31,2129000000.0,10-Q
SLB,Cash,2014-04-23,2013-03-31,2129000000.0,10-Q
SLB,Cash,2013-07-24,2013-06-30,2586000000.0,10-Q
SLB,Cash,2014-07-23,2013-06-30,2586000000.0,10-Q
SLB,Cash,2013-10-23,2013-09-30,3149000000.0,10-Q
SLB,Cash,2014-10-22,2013-09-30,3149000000.0,10-Q
SLB,Cash,2014-01-31,2013-12-31,3472000000.0,10-K
SLB,Cash,2014-04-23,2013-12-31,3472000000.0,10-Q
SLB,Cash,2014-07-23,2013-12-31,3472000000.0,10-Q
SLB,Cash,2014-10-22,2013-12-31,3472000000.0,10-Q
SLB,Cash,2015-01-29,2013-12-31,3472000000.0,10-K
SLB,Cash,2015-04-22,2013-12-31,3472000000.0,10-Q
SLB,Cash,2015-07-22,2013-12-31,3472000000.0,10-Q
SLB,Cash,2015-10-21,2013-12-31,3472000000.0,10-Q
SLB,Cash,2014-04-23,2014-03-31,3752000000.0,10-Q
SLB,Cash,2015-04-22,2014-03-31,3752000000.0,10-Q
SLB,Cash,2014-07-23,2014-06-30,2267000000.0,10-Q
SLB,Cash,2015-07-22,2014-06-30,2267000000.0,10-Q
SLB,Cash,2014-10-22,2014-09-30,3118000000.0,10-Q
SLB,Cash,2015-10-21,2014-09-30,3118000000.0,10-Q
SLB,Cash,2015-01-29,2014-12-31,3130000000.0,10-K
SLB,Cash,2015-04-22,2014-12-31,3130000000.0,10-Q
SLB,Cash,2015-07-22,2014-12-31,3130000000.0,10-Q
SLB,Cash,2015-10-21,2014-12-31,3130000000.0,10-Q
SLB,Cash,2015-04-22,2015-03-31,2121000000.0,10-Q
SLB,Cash,2015-07-22,2015-06-30,3541000000.0,10-Q
SLB,Cash,2015-10-21,2015-09-30,3172000000.0,10-Q
SO,Revenue,2013-02-28,2010-12-31,17456000000.0,10-K
SO,Revenue,2013-02-28,2011-03-31,4012000000.0,10-K
SO,Revenue,2013-02-28,2011-06-30,4521000000.0,10-K
SO,Revenue,2013-02-28,2011-09-30,5428000000.0,10-K
SO,Revenue,2013-02-28,2011-12-31,17657000000.0,10-K
SO,Revenue,2014-02-27,2011-12-31,17657000000.0,10-K
SO,Revenue,2013-02-28,2011-12-31,3696000000.0,10-K
SO,Revenue,2013-02-28,2012-03-31,3604000000.0,10-K
SO,Revenue,2013-05-10,2012-03-31,3604000000.0,10-Q
SO,Revenue,2014-02-27,2012-03-31,3604000000.0,10-K
SO,Revenue,2013-08-06,2012-06-30,7785000000.0,10-Q
SO,Revenue,2013-08-06,2012-06-30,4181000000.0,10-Q
SO,Revenue,2013-02-28,2012-06-30,4181000000.0,10-K
SO,Revenue,2014-02-27,2012-06-30,4181000000.0,10-K
SO,Revenue,2013-11-06,2012-09-30,12834000000.0,10-Q
SO,Revenue,2013-02-28,2012-09-30,5049000000.0,10-K
SO,Revenue,2013-11-06,2012-09-30,5049000000.0,10-Q
SO,Revenue,2014-02-27,2012-09-30,5049000000.0,10-K
SO,Revenue,2013-02-28,2012-12-31,16537000000.0,10-K
SO,Revenue,2014-02-27,2012-12-31,16537000000.0,10-K
SO,Revenue,2015-03-02,2012-12-31,16537000000.0,10-K
SO,Revenue,2013-02-28,2012-12-31,3703000000.0,10-K
SO,Revenue,2014-02-27,2012-12-31,3703000000.0,10-K
SO,Revenue,2013-05-10,2013-03-31,3897000000.0,10-Q
SO,Revenue,2014-02-27,2013-03-31,3897000000.0,10-K
SO,Revenue,2014-05-08,2013-03-31,3897000000.0,10-Q
SO,Revenue,2015-03-02,2013-03-31,3897000000.0,10-K
SO,Revenue,2013-08-06,2013-06-30,8143000000.0,10-Q
SO,Revenue,2014-08-07,2013-06-30,8143000000.0,10-Q
SO,Revenue,2013-08-06,2013-06-30,4246000000.0,10-Q
SO,Revenue,2014-02-27,2013-06-30,4246000000.0,10-K
SO,Revenue,2014-08-07,2013-06-30,4246000000.0,10-Q
SO,Revenue,2015-03-02,2013-06-30,4246000000.0,10-K
SO,Revenue,2013-11-06,2013-09-30,13160000000.0,10-Q
SO,Revenue,2014-11-06,2013-09-30,13160000000.0,10-Q
SO,Revenue,2013-11-06,2013-09-30,5017000000.0,10-Q
SO,Revenue,2014-02-27,2013-09-30,5017000000.0,10-K
SO,Revenue,2014-11-06,2013-09-30,5017000000.0,10-Q
SO,Revenue,2015-03-02,2013-09-30,5017000000.0,10-K
SO,Revenue,2014-02-27,2013-12-31,17087000000.0,10-K
SO,Revenue,2015-03-02,2013-12-31,17087000000.0,10-K
SO,Revenue,2016-02-26,2013-12-31,17087000000.0,10-K
SO,Revenue,2014-02-27,2013-12-31,3927000000.0,10-K
SO,Revenue,2015-03-02,2013-12-31,3927000000.0,10-K
SO,Revenue,2014-05-08,2014-03-31,4644000000.0,10-Q
SO,Revenue,2015-03-02,2014-03-31,4644000000.0,10-K
SO,Revenue,2015-05-07,2014-03-31,4644000000.0,10-Q
SO,Revenue,2016-02-26,2014-03-31,4644000000.0,10-K
SO,Revenue,2014-08-07,2014-06-30,9111000000.0,10-Q
SO,Revenue,2015-08-05,2014-06-30,9111000000.0,10-Q
SO,Revenue,2014-08-07,2014-06-30,4467000000.0,10-Q
SO,Revenue,2015-03-02,2014-06-30,4467000000.0,10-K
SO,Revenue,2015-08-05,2014-06-30,4467000000.0,10-Q
SO,Revenue,2016-02-26,2014-06-30,4467000000.0,10-K
SO,Revenue,2014-11-06,2014-09-30,14450000000.0,10-Q
SO,Revenue,2015-11-05,2014-09-30,14450000000.0,10-Q
SO,Revenue,2014-11-06,2014-09-30,5339000000.0,10-Q
SO,Revenue,2015-03-02,2014-09-30,5339000000.0,10-K
SO,Revenue,2015-11-05,2014-09-30,5339000000.0,10-Q
SO,Revenue,2016-02-26,2014-09-30,5339000000.0,10-K
SO,Revenue,2015-03-02,2014-12-31,18467000000.0,10-K
SO,Revenue,2016-02-26,2014-12-31,18467000000.0,10-K
SO,Revenue,2015-03-02,2014-12-31,4017000000.0,10-K
SO,Revenue,2016-02-26,2014-12-31,4017000000.0,10-K
SO,Revenue,2015-05-07,2015-03-31,4183000000.0,10-Q
SO,Revenue,2016-02-26,2015-03-31,4183000000.0,10-K
SO,Revenue,2016-05-05,2015-03-31,4183000000.0,10-Q
SO,Revenue,2015-08-05,2015-06-30,8520000000.0,10-Q
SO,Revenue,2015-08-05,2015-06-30,4337000000.0,10-Q
SO,Revenue,2016-02-26,2015-06-30,4337000000.0,10-K
SO,Revenue,2015-11-05,2015-09-30,13921000000.0,10-Q
SO,Revenue,2015-11-05,2015-09-30,5401000000.0,10-Q
SO,Revenue,2016-02-26,2015-09-30,5401000000.0,10-K
SO,Revenue,2016-02-26,2015-12-31,17489000000.0,10-K
SO,Revenue,2016-02-26,2015-12-31,3568000000.0,10-K
SO,Revenue,2016-05-05,2016-03-31,3965000000.0,10-Q
SO,NetIncome,2013-02-28,2010-12-31,1975000000.0,10-K
SO,NetIncome,2013-02-28,2011-03-31,422000000.0,10-K
SO,NetIncome,2013-02-28,2011-06-30,604000000.0,10-K
SO,NetIncome,2013-02-28,2011-09-30,916000000.0,10-K
SO,NetIncome,2013-02-28,2011-12-31,2203000000.0,10-K
SO,NetIncome,2014-02-27,2011-12-31,2203000000.0,10-K
SO,NetIncome,2013-02-28,2011-12-31,261000000.0,10-K
SO,NetIncome,2013-02-28,2012-03-31,368000000.0,10-K
SO,NetIncome,2013-05-10,2012-03-31,368000000.0,10-Q
SO,NetIncome,2014-02-27,2012-03-31,368000000.0,10-K
SO,NetIncome,2013-08-06,2012-06-30,991000000.0,10-Q
SO,NetIncome,2013-08-06,2012-06-30,623000000.0,10-Q
SO,NetIncome,2013-02-28,2012-06-30,623000000.0,10-K
SO,NetIncome,2014-02-27,2012-06-30,623000000.0,10-K
SO,NetIncome,2013-11-06,2012-09-30,1967000000.0,10-Q
SO,NetIncome,2013-02-28,2012-09-30,976000000.0,10-K
SO,NetIncome,2013-11-06,2012-09-30,976000000.0,10-Q
SO,NetIncome,2014-02-27,2012-09-30,976000000.0,10-K
SO,NetIncome,2013-02-28,2012-12-31,2350000000.0,10-K
SO,NetIncome,2014-02-27,2012-12-31,2350000000.0,10-K
SO,NetIncome,2015-03-02,2012-12-31,2350000000.0,10-K
SO,NetIncome,2013-02-28,2012-12-31,383000000.0,10-K
SO,NetIncome,2014-02-27,2012-12-31,383000000.0,10-K
SO,NetIncome,2013-05-10,2013-03-31,81000000.0,10-Q
SO,NetIncome,2014-02-27,2013-03-31,81000000.0,10-K
SO,NetIncome,2014-05-08,2013-03-31,81000000.0,10-Q
SO,NetIncome,2015-03-02,2013-03-31,81000000.0,10-K
SO,NetIncome,2013-08-06,2013-06-30,378000000.0,10-Q
SO,NetIncome,2014-08-07,2013-06-30,378000000.0,10-Q
SO,NetIncome,2013-08-06,2013-06-30,297000000.0,10-Q
SO,NetIncome,2014-02-27,2013-06-30,297000000.0,10-K
SO,NetIncome,2014-08-07,2013-06-30,297000000.0,10-Q
SO,NetIncome,2015-03-02,2013-06-30,297000000.0,10-K
SO,NetIncome,2013-11-06,2013-09-30,1230000000.0,10-Q
SO,NetIncome,2014-11-06,2013-09-30,1230000000.0,10-Q
SO,NetIncome,2013-11-06,2013-09-30,852000000.0,10-Q
SO,NetIncome,2014-02-27,2013-09-30,852000000.0,10-K
SO,NetIncome,2014-11-06,2013-09-30,852000000.0,10-Q
SO,NetIncome,2015-03-02,2013-09-30,852000000.0,10-K
SO,NetIncome,2014-02-27,2013-12-31,1644000000.0,10-K
SO,NetIncome,2015-03-02,2013-12-31,1644000000.0,10-K
SO,NetIncome,2016-02-26,2013-12-31,1644000000.0,10-K
SO,NetIncome,2014-02-27,2013-12-31,414000000.0,10-K
SO,NetIncome,2015-03-02,2013-12-31,414000000.0,10-K
SO,NetIncome,2014-05-08,2014-03-31,351000000.0,10-Q
SO,NetIncome,2015-03-02,2014-03-31,351000000.0,10-K
SO,NetIncome,2015-05-07,2014-03-31,351000000.0,10-Q
SO,NetIncome,2016-02-26,2014-03-31,351000000.0,10-K
SO,NetIncome,2014-08-07,2014-06-30,962000000.0,10-Q
SO,NetIncome,2015-08-05,2014-06-30,962000000.0,10-Q
SO,NetIncome,2014-08-07,2014-06-30,611000000.0,10-Q
